time,confidence,label
2023-02-08-15-56-48,0.017119640484452248,Train
2023-02-08-15-57-00,0.23966410756111145,Rail Transport
2023-02-08-15-56-52,0.04974886029958725,Sewing Machine
2023-02-08-15-56-54,0.14137400686740875,Power Tool
2023-02-08-15-56-46,0.4021879732608795,Rail Transport
2023-02-08-15-56-48,0.09184517711400986,Rail Transport
2023-02-08-15-56-45,0.43769267201423645,Train
2023-02-08-15-57-06,0.20749886333942413,Railroad Car
2023-02-08-15-56-56,0.25129982829093933,Power Tool
2023-02-08-15-57-03,0.5772268176078796,Railroad Car
2023-02-08-15-57-07,0.2631968855857849,Train
2023-02-08-15-57-03,0.5404908657073975,Rail Transport
2023-02-08-15-57-05,0.5362993478775024,Rail Transport
2023-02-08-15-56-51,0.15778754651546478,Power Tool
2023-02-08-15-56-49,0.000737120455596596,Train
2023-02-08-15-57-08,0.4298427700996399,Rail Transport
2023-02-08-15-56-57,0.834642231464386,Sewing Machine
2023-02-08-15-56-50,0.01188961137086153,Rail Transport
2023-02-08-15-56-46,0.3842952847480774,Train
2023-02-08-15-56-47,0.30157017707824707,Train
2023-02-08-15-56-50,0.07612735033035278,Sewing Machine
2023-02-08-15-57-08,0.3290170133113861,Train
2023-02-08-15-56-48,0.004436829127371311,Train
2023-02-08-15-57-01,0.019680673256516457,Sewing Machine
2023-02-08-15-57-08,0.3991079032421112,Rail Transport
2023-02-08-15-57-07,0.27919620275497437,Rail Transport
2023-02-08-15-56-52,0.1230110377073288,Power Tool
2023-02-08-15-57-01,0.2901071608066559,Rail Transport
2023-02-08-15-56-44,0.4419941008090973,Rail Transport
2023-02-08-15-57-00,0.3939397633075714,Rail Transport
2023-02-08-15-56-53,0.004388503730297089,Sewing Machine
2023-02-08-15-56-49,0.2432755082845688,Power Tool
2023-02-08-15-56-48,0.06726639717817307,Train
2023-02-08-15-57-07,0.23617197573184967,Train
2023-02-08-15-57-01,0.013528845272958279,Sewing Machine
2023-02-08-15-57-03,0.5153687000274658,Train
2023-02-08-15-57-04,0.20607370138168335,Railroad Car
2023-02-08-15-57-08,0.2555558383464813,Railroad Car
2023-02-08-15-56-52,0.2075168639421463,Power Tool
2023-02-08-15-57-08,0.3142298758029938,Train
2023-02-08-15-56-44,0.45798665285110474,Train
2023-02-08-15-56-49,0.0034831659868359566,Rail Transport
2023-02-08-15-56-47,0.3341861963272095,Train
2023-02-08-15-56-44,0.4554995894432068,Train
2023-02-08-15-57-01,0.2214478999376297,Rail Transport
2023-02-08-15-56-46,0.24326367676258087,Train
2023-02-08-15-57-05,0.3209659457206726,Railroad Car
2023-02-08-15-56-56,0.18209625780582428,Hedge Trimmer
2023-02-08-15-57-00,0.0006148615502752364,Hedge Trimmer
2023-02-08-15-56-49,0.5088214874267578,Power Tool
2023-02-08-15-56-52,0.035162121057510376,Sewing Machine
2023-02-08-15-57-06,0.4577799141407013,Rail Transport
2023-02-08-15-56-49,0.0026244386099278927,Train
2023-02-08-15-56-45,0.6293191909790039,Rail Transport
2023-02-08-15-57-05,0.46533966064453125,Railroad Car
2023-02-08-15-56-46,0.2832193374633789,Train
2023-02-08-15-56-52,0.04396927356719971,Sewing Machine
2023-02-08-15-57-06,0.2016202062368393,Railroad Car
2023-02-08-15-57-00,0.36023497581481934,Rail Transport
2023-02-08-15-56-50,0.0049020759761333466,Rail Transport
2023-02-08-15-56-51,0.0043175299651920795,Rail Transport
2023-02-08-15-56-50,0.0043503823690116405,Rail Transport
2023-02-08-15-57-02,0.4861990809440613,Rail Transport
2023-02-08-15-56-51,0.004204597324132919,Train
2023-02-08-15-56-53,0.12897305190563202,Power Tool
2023-02-08-15-56-46,0.4116215407848358,Rail Transport
2023-02-08-15-57-04,0.4561385214328766,Rail Transport
2023-02-08-15-56-54,0.5184891223907471,Hedge Trimmer
2023-02-08-15-56-56,0.10215460509061813,Power Tool
2023-02-08-15-56-57,0.11583276093006134,Hedge Trimmer
2023-02-08-15-56-54,0.0942959412932396,Hedge Trimmer
2023-02-08-15-57-07,0.2544684410095215,Train
2023-02-08-15-57-04,0.31842997670173645,Train
2023-02-08-15-56-56,0.18303215503692627,Hedge Trimmer
2023-02-08-15-57-03,0.3131132423877716,Train
2023-02-08-15-56-49,0.03697432205080986,Sewing Machine
2023-02-08-15-56-51,0.0041071274317801,Train
2023-02-08-15-57-00,0.0004450762353371829,Hedge Trimmer
2023-02-08-15-56-59,0.008229176513850689,Sewing Machine
2023-02-08-15-57-08,0.26285815238952637,Rail Transport
2023-02-08-15-56-54,0.4190506935119629,Hedge Trimmer
2023-02-08-15-56-46,0.3117258846759796,Rail Transport
2023-02-08-15-57-07,0.2487843930721283,Rail Transport
2023-02-08-15-57-04,0.25614187121391296,Train
2023-02-08-15-57-02,0.6330825090408325,Rail Transport
2023-02-08-15-56-55,0.06752327084541321,Hedge Trimmer
2023-02-08-15-56-50,0.005579313728958368,Train
2023-02-08-15-57-00,0.0021008134353905916,Sewing Machine
2023-02-08-15-56-55,0.14047689735889435,Hedge Trimmer
2023-02-08-15-56-49,0.040429145097732544,Sewing Machine
2023-02-08-15-57-06,0.44301116466522217,Train
2023-02-08-15-57-02,0.009605196304619312,Sewing Machine
2023-02-08-15-57-00,0.5944774746894836,Rail Transport
2023-02-08-15-56-53,0.16755910217761993,Power Tool
2023-02-08-15-56-50,0.07261199504137039,Sewing Machine
2023-02-08-15-57-03,0.3526555597782135,Railroad Car
2023-02-08-15-56-49,0.0003929401864297688,Train
2023-02-08-15-56-46,0.3192126154899597,Train
2023-02-08-15-56-58,0.00396086648106575,Hedge Trimmer
2023-02-08-15-57-04,0.4412537217140198,Railroad Car
2023-02-08-15-57-05,0.31836578249931335,Train
2023-02-08-15-57-02,0.010593904182314873,Sewing Machine
2023-02-08-15-56-44,0.49272018671035767,Rail Transport
2023-02-08-15-56-55,0.14478404819965363,Power Tool
2023-02-08-15-56-49,0.003939392510801554,Train
2023-02-08-15-56-53,0.09893511235713959,Sewing Machine
2023-02-08-15-57-09,0.3019004166126251,Train
2023-02-08-15-57-02,0.49572643637657166,Rail Transport
2023-02-08-15-56-56,0.17618511617183685,Hedge Trimmer
2023-02-08-15-57-05,0.5247565507888794,Rail Transport
2023-02-08-15-57-02,0.014947500079870224,Sewing Machine
2023-02-08-15-57-00,0.5545148253440857,Rail Transport
2023-02-08-15-57-03,0.4707138240337372,Railroad Car
2023-02-08-15-56-55,0.12781095504760742,Power Tool
2023-02-08-15-57-08,0.45978620648384094,Rail Transport
2023-02-08-15-56-58,0.004872089717537165,Hedge Trimmer
2023-02-08-15-56-59,0.018809417262673378,Sewing Machine
2023-02-08-15-57-04,0.48587706685066223,Train
2023-02-08-15-56-43,0.5908979177474976,Rail Transport
2023-02-08-15-56-44,0.6255318522453308,Rail Transport
2023-02-08-15-56-58,0.006983419880270958,Sewing Machine
2023-02-08-15-56-56,0.14012572169303894,Hedge Trimmer
2023-02-08-15-57-07,0.2044941782951355,Railroad Car
2023-02-08-15-57-03,0.6014583110809326,Train
2023-02-08-15-57-02,0.01508281845599413,Sewing Machine
2023-02-08-15-56-51,0.17647022008895874,Power Tool
2023-02-08-15-56-56,0.1462652087211609,Power Tool
2023-02-08-15-56-51,0.1847483366727829,Power Tool
2023-02-08-15-56-46,0.32485613226890564,Train
2023-02-08-15-57-06,0.3673619329929352,Railroad Car
2023-02-08-15-56-57,0.2523462176322937,Hedge Trimmer
2023-02-08-15-57-06,0.33683523535728455,Rail Transport
2023-02-08-15-57-00,0.006049545481801033,Sewing Machine
2023-02-08-15-56-44,0.3333914875984192,Train
2023-02-08-15-57-09,0.2534366846084595,Train
2023-02-08-15-56-57,0.11295578628778458,Power Tool
2023-02-08-15-56-57,0.056177761405706406,Hedge Trimmer
2023-02-08-15-56-50,0.005886413156986237,Rail Transport
2023-02-08-15-56-58,0.002545502269640565,Hedge Trimmer
2023-02-08-15-56-51,0.035446908324956894,Sewing Machine
2023-02-08-15-56-49,0.5407068133354187,Sewing Machine
2023-02-08-15-57-09,0.34949174523353577,Rail Transport
2023-02-08-15-56-58,0.012087390758097172,Sewing Machine
2023-02-08-15-57-00,0.0014742841012775898,Hedge Trimmer
2023-02-08-15-56-50,0.012933231890201569,Rail Transport
2023-02-08-15-56-52,0.0042473492212593555,Rail Transport
2023-02-08-15-56-56,0.1685640662908554,Hedge Trimmer
2023-02-08-15-56-56,0.09392821788787842,Power Tool
2023-02-08-15-57-05,0.3642500042915344,Train
2023-02-08-15-57-09,0.21919284760951996,Train
2023-02-08-15-56-51,0.05010656267404556,Sewing Machine
2023-02-08-15-56-47,0.2798168361186981,Rail Transport
2023-02-08-15-56-47,0.2514132857322693,Train
2023-02-08-15-56-53,0.019892865791916847,Sewing Machine
2023-02-08-15-56-53,0.045348938554525375,Sewing Machine
2023-02-08-15-56-47,0.2708309292793274,Train
2023-02-08-15-56-52,0.06181061640381813,Sewing Machine
2023-02-08-15-57-08,0.32725048065185547,Train
2023-02-08-15-56-50,0.006532599218189716,Rail Transport
2023-02-08-15-56-48,0.21571668982505798,Rail Transport
2023-02-08-15-56-59,0.0029089178424328566,Hedge Trimmer
2023-02-08-15-57-02,0.0126724224537611,Sewing Machine
2023-02-08-15-57-05,0.6819242835044861,Rail Transport
2023-02-08-15-56-43,0.5582554340362549,Rail Transport
2023-02-08-15-57-05,0.5529919266700745,Train
2023-02-08-15-57-03,0.426800012588501,Train
2023-02-08-15-56-47,0.3838125765323639,Rail Transport
2023-02-08-15-57-01,0.011273108422756195,Sewing Machine
2023-02-08-15-57-03,0.7210699915885925,Rail Transport
2023-02-08-15-57-08,0.2547796964645386,Railroad Car
2023-02-08-15-57-07,0.15430940687656403,Railroad Car
2023-02-08-15-56-45,0.48144906759262085,Rail Transport
2023-02-08-15-57-04,0.38883066177368164,Railroad Car
2023-02-08-15-57-03,0.25313493609428406,Railroad Car
2023-02-08-15-56-51,0.023262869566679,Sewing Machine
2023-02-08-15-57-05,0.5359457731246948,Train
2023-02-08-15-57-05,0.6108098030090332,Rail Transport
2023-02-08-15-56-50,0.011185111477971077,Train
2023-02-08-15-56-51,0.005188846495002508,Train
2023-02-08-15-57-05,0.4999646544456482,Rail Transport
2023-02-08-15-56-44,0.5556192994117737,Rail Transport
2023-02-08-15-57-09,0.18009912967681885,Railroad Car
2023-02-08-15-56-51,0.005292708519846201,Train
2023-02-08-15-56-43,0.6117051839828491,Rail Transport
2023-02-08-15-57-07,0.182660773396492,Train
2023-02-08-15-57-05,0.3363863229751587,Railroad Car
2023-02-08-15-57-09,0.2550930082798004,Rail Transport
2023-02-08-15-57-02,0.3858349919319153,Rail Transport
2023-02-08-15-56-51,0.16447260975837708,Power Tool
2023-02-08-15-57-04,0.6977506875991821,Rail Transport
2023-02-08-15-56-50,0.04260757938027382,Sewing Machine
2023-02-08-15-57-04,0.40206673741340637,Rail Transport
2023-02-08-15-56-47,0.31570756435394287,Rail Transport
2023-02-08-15-57-09,0.2538643181324005,Railroad Car
2023-02-08-15-57-05,0.4555726945400238,Train
2023-02-08-15-57-02,0.3877459764480591,Rail Transport
2023-02-08-15-56-57,0.860684335231781,Sewing Machine
2023-02-08-15-56-49,0.3162241280078888,Power Tool
2023-02-08-15-57-07,0.2083810269832611,Railroad Car
2023-02-08-15-57-04,0.4056825041770935,Train
2023-02-08-15-57-04,0.6126611828804016,Rail Transport
2023-02-08-15-57-04,0.3180446922779083,Railroad Car
2023-02-08-15-56-49,0.000763093470595777,Rail Transport
2023-02-08-15-57-04,0.26202747225761414,Railroad Car
2023-02-08-15-56-51,0.0057940795086324215,Rail Transport
2023-02-08-15-56-59,0.0012631749268621206,Hedge Trimmer
2023-02-08-15-57-08,0.2500966787338257,Railroad Car
2023-02-08-15-56-54,0.09188707172870636,Hedge Trimmer
2023-02-08-15-57-01,0.019497662782669067,Sewing Machine
2023-02-08-15-56-50,0.004467078018933535,Train
2023-02-08-15-57-03,0.5965202450752258,Rail Transport
2023-02-08-15-56-48,0.03416489437222481,Rail Transport
2023-02-08-15-56-59,0.0047092861495912075,Hedge Trimmer
2023-02-08-15-56-50,0.16886861622333527,Power Tool
2023-02-08-15-56-43,0.5127105712890625,Rail Transport
2023-02-08-15-56-45,0.6968948245048523,Rail Transport
2023-02-08-15-56-55,0.28223398327827454,Hedge Trimmer
2023-02-08-15-56-50,0.14928556978702545,Power Tool
2023-02-08-15-56-58,0.8324102163314819,Sewing Machine
2023-02-08-15-57-05,0.5276054739952087,Railroad Car
2023-02-08-15-57-01,0.3475322127342224,Rail Transport
2023-02-08-15-56-57,0.11162064224481583,Hedge Trimmer
2023-02-08-15-56-52,0.14777448773384094,Power Tool
2023-02-08-15-56-52,0.15738581120967865,Power Tool
2023-02-08-15-57-08,0.15778852999210358,Railroad Car
2023-02-08-15-57-04,0.31873273849487305,Rail Transport
2023-02-08-15-56-53,0.18809163570404053,Power Tool
2023-02-08-15-56-58,0.000647606560960412,Hedge Trimmer
2023-02-08-15-57-00,0.006482579279690981,Sewing Machine
2023-02-08-15-56-47,0.22275401651859283,Train
2023-02-08-15-56-45,0.5432764887809753,Rail Transport
2023-02-08-15-56-59,0.014282234944403172,Sewing Machine
2023-02-08-15-56-55,0.28728538751602173,Hedge Trimmer
2023-02-08-15-56-50,0.05254238843917847,Sewing Machine
2023-02-08-15-57-03,0.6335076689720154,Rail Transport
2023-02-08-15-56-54,0.26007741689682007,Power Tool
2023-02-08-15-57-01,0.3099859058856964,Rail Transport
2023-02-08-15-57-07,0.2983751893043518,Rail Transport
2023-02-08-15-56-49,0.002504155272617936,Rail Transport
2023-02-08-15-56-49,0.003940131515264511,Train
2023-02-08-15-56-57,0.7285584807395935,Sewing Machine
2023-02-08-15-57-01,0.20659859478473663,Rail Transport
2023-02-08-15-57-08,0.206425279378891,Train
2023-02-08-15-57-05,0.3981393575668335,Train
2023-02-08-15-56-48,0.531143069267273,Power Tool
2023-02-08-15-56-47,0.2580738067626953,Train
2023-02-08-15-56-50,0.140602707862854,Power Tool
2023-02-08-15-56-56,0.1733117699623108,Power Tool
2023-02-08-15-57-03,0.5431613326072693,Train
2023-02-08-15-56-56,0.1989659070968628,Power Tool
2023-02-08-15-56-44,0.41325435042381287,Train
2023-02-08-15-56-45,0.43761032819747925,Train
2023-02-08-15-57-06,0.5175758004188538,Train
2023-02-08-15-56-54,0.22047749161720276,Power Tool
2023-02-08-15-57-03,0.5344575643539429,Train
2023-02-08-15-57-04,0.3923957645893097,Train
2023-02-08-15-56-44,0.40026476979255676,Train
2023-02-08-15-57-07,0.3771180510520935,Rail Transport
2023-02-08-15-57-03,0.6417086124420166,Rail Transport
2023-02-08-15-56-50,0.05224303901195526,Sewing Machine
2023-02-08-15-56-47,0.4023153781890869,Rail Transport
2023-02-08-15-56-51,0.007305098231881857,Train
2023-02-08-15-56-48,0.0033820117823779583,Train
2023-02-08-15-57-08,0.30927249789237976,Train
2023-02-08-15-56-53,0.15898069739341736,Power Tool
2023-02-08-15-57-04,0.3416029214859009,Railroad Car
2023-02-08-15-56-48,0.17706869542598724,Train
2023-02-08-15-56-58,0.0005441618850454688,Hedge Trimmer
2023-02-08-15-57-07,0.28225526213645935,Train
2023-02-08-15-56-53,0.09506027400493622,Sewing Machine
2023-02-08-15-56-51,0.17574059963226318,Power Tool
2023-02-08-15-56-45,0.4055703580379486,Train
2023-02-08-15-57-06,0.713478147983551,Rail Transport
2023-02-08-15-56-57,0.06048691272735596,Hedge Trimmer
2023-02-08-15-56-52,0.1576049029827118,Power Tool
2023-02-08-15-57-08,0.2521917223930359,Train
2023-02-08-15-56-46,0.48920121788978577,Train
2023-02-08-15-56-45,0.5012094974517822,Train
2023-02-08-15-56-49,0.0018042740412056446,Train
2023-02-08-15-56-50,0.005749308969825506,Train
2023-02-08-15-57-07,0.31481680274009705,Train
2023-02-08-15-56-45,0.5192322731018066,Rail Transport
2023-02-08-15-56-50,0.156485453248024,Power Tool
2023-02-08-15-56-55,0.1247226893901825,Hedge Trimmer
2023-02-08-15-56-50,0.005089087411761284,Rail Transport
2023-02-08-15-57-05,0.6878677606582642,Rail Transport
2023-02-08-15-56-55,0.1476915031671524,Power Tool
2023-02-08-15-56-53,0.3651127815246582,Power Tool
2023-02-08-15-57-07,0.23883874714374542,Rail Transport
2023-02-08-15-56-51,0.17367656528949738,Power Tool
2023-02-08-15-56-49,0.000634305935818702,Train
2023-02-08-15-56-49,0.00043337070383131504,Rail Transport
2023-02-08-15-57-01,0.331695556640625,Rail Transport
2023-02-08-15-57-00,0.009489329531788826,Sewing Machine
2023-02-08-15-57-03,0.5048096776008606,Railroad Car
2023-02-08-15-56-59,0.0016023413045331836,Hedge Trimmer
